TransactionID,Amount,CustomerID,Timestamp,MerchantID,TransactionAmount,AnomalyScore,Name,Age,Address,AccountBalance,LastLogin,MerchantName,Location,Category_Food,Category_Online,Category_Other,Category_Retail,Category_Travel,SuspiciousFlag,FraudIndicator
525,28.32936501855892,1029,1642881600,2954,51.65768770234823,0.4390107433850064,1029,37,1029,8467.122622743587,1643414400,2954,2954,0,0,0,0,1,0,0
526,76.27368428978873,1052,1642885200,2066,45.90027099168569,0.143270469987192,1052,38,1052,7224.6321196105455,1645401600,2066,2066,1,0,0,0,0,0,0
527,39.82600629262846,1111,1642888800,2670,99.16801168992616,0.2726297489815542,1111,32,1111,7980.849544448291,1650499200,2670,2670,0,0,1,0,0,0,0
528,70.00810139898996,1501,1642892400,2200,75.62932808638742,0.7471238062986284,1501,48,1501,2342.874350139253,1684195200,2200,2200,0,0,0,0,1,0,0
529,89.71731744470446,1828,1642896000,2833,29.501643167539346,0.6645510965352156,1828,62,1828,2077.514821107271,1712448000,2833,2833,1,0,0,0,0,0,0
530,27.25454050385736,1231,1642899600,2203,32.12537893165401,0.3017661210442771,1231,63,1231,1631.0607959675435,1660867200,2203,2203,0,1,0,0,0,0,0
531,42.27816571071364,1978,1642903200,2255,67.39074019819041,0.3309947313543306,1978,51,1978,7710.801194598957,1725408000,2255,2255,0,0,0,1,0,0,0
532,57.13668560793148,1496,1642906800,2359,28.47403121032192,0.4691574673531847,1496,34,1496,8472.420333363536,1683763200,2359,2359,0,0,1,0,0,0,0
533,81.49987554510696,1629,1642910400,2660,36.28961236138732,0.5016200072084841,1629,33,1629,2866.801210289628,1695254400,2660,2660,1,0,0,0,0,0,0
534,49.1099285143028,1477,1642914000,2489,21.968376497985467,0.264070039171332,1477,31,1477,4219.355106273666,1682121600,2489,2489,0,0,1,0,0,0,0
535,42.02200366989237,1425,1642917600,2499,76.87093769792966,0.2721990921548431,1425,56,1425,6441.933112929328,1677628800,2499,2499,0,1,0,0,0,0,0
536,80.51907113899962,1837,1642921200,2538,97.24429792666592,0.9182304981561936,1837,29,1837,2223.166957758453,1713225600,2538,2538,1,0,0,0,0,0,0
537,95.2233254396807,1954,1642924800,2553,44.07973869795079,0.4595266917617078,1954,46,1954,1418.0012283313492,1723334400,2553,2553,0,0,1,0,0,0,0
538,77.11603142702253,1146,1642928400,2308,28.86185266819369,0.191402885678013,1146,23,1146,4750.725054794199,1653523200,2308,2308,1,0,0,0,0,0,0
539,59.58695557387782,1591,1642932000,2830,80.17991437866195,0.1822368184383684,1591,36,1591,7962.41027548533,1691971200,2830,2830,1,0,0,0,0,0,0
540,44.12676518046912,1764,1642935600,2684,22.02946182203776,0.5851802736554172,1764,49,1764,7695.154348220063,1706918400,2684,2684,0,1,0,0,0,0,0
541,69.23669463993528,1510,1642939200,2934,80.31781130411882,0.4805409002380162,1510,53,1510,7685.510723404021,1684972800,2934,2934,0,0,1,0,0,0,0
542,44.09464247346977,1382,1642942800,2657,77.2385186191252,0.5685122195832132,1382,40,1382,2896.257873108053,1673913600,2657,2657,1,0,0,0,0,0,0
543,99.7753583900932,1439,1642946400,2379,49.85472624403858,0.8320117134465028,1439,47,1439,8557.608088738338,1678838400,2379,2379,0,0,0,0,1,0,0
544,52.99118399043776,1955,1642950000,2643,20.295347919606144,0.4768124088601617,1955,34,1955,9288.355524766564,1723420800,2643,2643,0,0,0,1,0,0,0
545,68.36571539188091,1016,1642953600,2264,46.78951927456144,0.8104288293091033,1016,22,1016,8612.857297188031,1642291200,2264,2264,0,0,1,0,0,0,0
546,12.301068214462283,1460,1642957200,2784,71.10757833788674,0.827116638876693,1460,29,1460,5363.917913443514,1680652800,2784,2784,0,0,0,0,1,0,0
547,98.64640220462732,1073,1642960800,2365,14.024762382450913,0.3061671106089534,1073,56,1073,2392.9224118361144,1647216000,2365,2365,1,0,0,0,0,0,0
548,85.31413995164209,1814,1642964400,2515,76.1251576888117,0.4135308269157837,1814,28,1814,6484.64781184804,1711238400,2515,2515,0,0,0,1,0,0,0
549,21.032649355713,1660,1642968000,2028,25.07008358563905,0.3586166662378,1660,34,1660,6435.390885417858,1697932800,2028,2028,1,0,0,0,0,0,1
550,82.00373953388333,1204,1642971600,2329,31.6140354559968,0.9527556188400648,1204,45,1204,3152.247786827239,1658534400,2329,2329,1,0,0,0,0,0,0
551,82.16413416183838,1897,1642975200,2823,64.56228438413495,0.7647580142112145,1897,27,1897,2518.7388735597933,1718409600,2823,2823,1,0,0,0,0,0,0
552,30.561099365798057,1260,1642978800,2325,42.93345792371143,0.8539408620605459,1260,64,1260,4878.415267175985,1663372800,2325,2325,0,0,0,1,0,0,0
553,52.69894800838486,1507,1642982400,2126,35.565541733174896,0.2890093311778844,1507,39,1507,4994.358137921838,1684713600,2126,2126,1,0,0,0,0,1,1
554,66.54225115991392,1119,1642986000,2309,22.58265333635443,0.2028945147901161,1119,61,1119,6254.404271155562,1651190400,2309,2309,0,0,0,1,0,0,0
555,66.48799723490322,1141,1642989600,2140,14.597041829893008,0.1450040052616865,1141,28,1141,4082.516866288421,1653091200,2140,2140,0,1,0,0,0,0,0
556,74.17323414002594,1822,1642993200,2730,55.25302445396565,0.2638992188683519,1822,44,1822,8603.321935277745,1711929600,2730,2730,0,0,0,1,0,0,0
557,66.24446927138561,1307,1642996800,2301,58.845687841143416,0.7081166726390359,1307,31,1307,8449.539575651721,1667433600,2301,2301,1,0,0,0,0,0,0
558,18.424787046927303,1176,1643000400,2743,57.22281084326793,0.065989495975014,1176,20,1176,5493.960539328983,1656115200,2743,2743,1,0,0,0,0,0,0
559,96.40709405350066,1634,1643004000,2570,98.8018167083342,0.0003129210023212,1634,44,1634,5302.392311164256,1695686400,2570,2570,1,0,0,0,0,0,0
560,37.37105363161972,1289,1643007600,2283,63.46213451883141,0.2511722043323737,1289,31,1289,9393.91094329131,1665878400,2283,2283,1,0,0,0,0,0,0
561,57.89155841423759,1923,1643011200,2791,49.08960789819064,0.3653544010626799,1923,41,1923,3340.637585647107,1720656000,2791,2791,0,0,1,0,0,0,0
562,65.14444373979248,1668,1643014800,2501,80.73234232826634,0.2611520209387087,1668,47,1668,7721.503341582387,1698624000,2501,2501,0,0,1,0,0,0,0
563,50.9463446687639,1732,1643018400,2123,28.1947094530454,0.7625315087868267,1732,42,1732,6497.372202846478,1704153600,2123,2123,0,0,0,1,0,0,0
564,90.15169745639956,1666,1643022000,2879,28.08181245957889,0.2527998087414366,1666,36,1666,9674.062164262285,1698451200,2879,2879,0,1,0,0,0,0,0
565,49.695996077348,1624,1643025600,2212,71.22961283863575,0.689377718975578,1624,18,1624,4741.807018877029,1694822400,2212,2212,1,0,0,0,0,0,0
566,71.98504539358078,1786,1643029200,2559,12.947838155574916,0.4503954900089659,1786,50,1786,1656.961894267556,1708819200,2559,2559,0,0,1,0,0,0,0
567,39.17632975406391,1019,1643032800,2444,12.481657914339143,0.0544760907055447,1019,37,1019,3797.734535980661,1642550400,2444,2444,0,0,0,1,0,0,0
568,50.82386517906335,1978,1643036400,2112,65.99753207862302,0.8192144188445474,1978,51,1978,7710.801194598957,1725408000,2112,2112,0,1,0,0,0,0,0
569,85.30076766804406,1655,1643040000,2922,73.61284284094162,0.108578431973914,1655,50,1655,2152.9921898737,1697500800,2922,2922,1,0,0,0,0,0,0
570,80.89642698729558,1264,1643043600,2129,45.70892854469648,0.7705794406270359,1264,23,1264,6025.002661070012,1663718400,2129,2129,0,0,0,0,1,0,0
571,55.69524903185309,1487,1643047200,2739,23.20161468546752,0.707336006974676,1487,51,1487,8466.092665203068,1682985600,2739,2739,0,0,0,0,1,0,0
572,88.50391549409335,1219,1643050800,2008,23.830703133369354,0.6157921144429012,1219,23,1219,7649.649301190314,1659830400,2008,2008,0,1,0,0,0,0,0
573,75.88625236108902,1102,1643054400,2227,60.08855743019992,0.4324468689113392,1102,28,1102,7398.457248836791,1649721600,2227,2227,0,0,0,0,1,0,0
574,35.17601923028805,1799,1643058000,2970,95.82571214849716,0.1710115790912348,1799,24,1799,4309.686014500232,1709942400,2970,2970,0,1,0,0,0,0,0
575,62.98349325215778,1137,1643061600,2380,90.20980446696748,0.2413802893802608,1137,52,1137,4843.333768944447,1652745600,2380,2380,0,0,0,1,0,0,0
576,97.0455292967774,1125,1643065200,2736,73.46425263287489,0.6122810354811906,1125,58,1125,8801.922036350712,1651708800,2736,2736,1,0,0,0,0,0,0
577,76.76312543775113,1051,1643068800,2601,86.65348344932752,0.0305014318747617,1051,30,1051,4620.924284406736,1645315200,2601,2601,0,0,1,0,0,0,0
578,62.16550879121196,1268,1643072400,2748,77.29106098329157,0.4535346052163812,1268,40,1268,5840.971694574231,1664064000,2748,2748,0,0,0,0,1,0,0
579,28.500072838813903,1882,1643076000,2783,34.84523603737763,0.925580638429988,1882,36,1882,3608.806985905158,1717113600,2783,2783,0,0,0,0,1,0,0
580,39.91796998566471,1751,1643079600,2885,27.27425252534787,0.7285583233202351,1751,35,1751,3532.245916328434,1705795200,2885,2885,0,1,0,0,0,0,0
581,84.49886009864518,1769,1643083200,2471,27.776210631878016,0.6151318749918973,1769,34,1769,9517.546957003367,1707350400,2471,2471,0,0,0,0,1,0,0
582,78.29820914461888,1853,1643086800,2707,66.42840133897653,0.8943598440260031,1853,30,1853,1767.822690779924,1714608000,2707,2707,0,1,0,0,0,0,0
583,79.20261479658105,1622,1643090400,2734,66.98557249521411,0.6783994733870634,1622,21,1622,5611.751690912045,1694649600,2734,2734,0,1,0,0,0,0,0
584,50.31919078514007,1412,1643094000,2641,70.96202152646335,0.7143370523798596,1412,19,1412,2730.960169902813,1676505600,2641,2641,0,1,0,0,0,0,0
585,18.479134277595005,1036,1643097600,2362,96.86197649100174,0.2951400443856831,1036,37,1036,9381.14521854332,1644019200,2362,2362,0,1,0,0,0,0,0
586,55.648967645299344,1665,1643101200,2700,75.70566038140832,0.8958436085336823,1665,30,1665,5714.503201422603,1698364800,2700,2700,0,0,0,0,1,0,0
587,72.41360119397154,1299,1643104800,2881,79.87859224113026,0.3281384083244372,1299,31,1299,4661.555925923707,1666742400,2881,2881,1,0,0,0,0,0,0
588,74.32146924411033,1351,1643108400,2142,63.01423970331876,0.6108114169536368,1351,32,1351,6685.598453640112,1671235200,2142,2142,0,0,1,0,0,0,0
589,25.97962923980079,1096,1643112000,2749,97.12673921424852,0.4570518240336341,1096,57,1096,6439.7423175111935,1649203200,2749,2749,0,0,0,0,1,0,0
590,70.54331536441717,1299,1643115600,2460,68.27403800691818,0.7297890965313768,1299,31,1299,4661.555925923707,1666742400,2460,2460,1,0,0,0,0,0,0
591,82.50807121975488,1367,1643119200,2709,18.78711993666675,0.9740997104770862,1367,19,1367,6381.958127861724,1672617600,2709,2709,0,0,0,0,1,0,0
592,57.87803871732218,1315,1643122800,2256,73.96965272229485,0.043564933200842,1315,51,1315,3432.0462856822232,1668124800,2256,2256,0,0,0,1,0,0,0
593,27.87987923354001,1531,1643126400,2091,33.885862957067665,0.9895083933199876,1531,29,1531,3163.588349598883,1686787200,2091,2091,0,0,1,0,0,0,0
594,22.01321045011379,1796,1643130000,2176,10.143274797457426,0.1232781302446439,1796,33,1796,5588.049941710766,1709683200,2176,2176,0,0,1,0,0,0,0
595,14.71386198547468,1340,1643133600,2387,89.72475793223832,0.6844904001802953,1340,43,1340,7309.477444001682,1670284800,2387,2387,0,0,1,0,0,0,0
596,44.32303083127752,1973,1643137200,2444,86.91609663853549,0.3896075179244328,1973,29,1973,9772.83232034302,1724976000,2444,2444,0,0,0,0,1,0,0
597,93.92398331455088,1626,1643140800,2486,24.23981157268908,0.0033134615369962,1626,43,1626,2802.599688947567,1694995200,2486,2486,1,0,0,0,0,0,0
598,13.912774695481485,1558,1643144400,2979,72.91096186749405,0.909676443687015,1558,35,1558,9927.157718777764,1689120000,2979,2979,0,0,0,1,0,0,0
599,81.80865066013159,1005,1643148000,2191,82.85202509457709,0.6614929579114033,1005,46,1005,5405.766913696731,1641340800,2191,2191,0,0,1,0,0,0,0
600,49.6812699232487,1510,1643151600,2131,60.49814143710503,0.4684326166652233,1510,53,1510,7685.510723404021,1684972800,2131,2131,1,0,0,0,0,0,0
601,74.02517524763373,1565,1643155200,2489,83.12195363634069,0.0187944115062532,1565,33,1565,8921.44288847097,1689724800,2489,2489,0,0,0,1,0,0,0
602,71.2219055244872,1573,1643158800,2383,28.88706840673035,0.3261839931966841,1573,35,1573,8400.252361437635,1690416000,2383,2383,0,0,0,1,0,1,0
603,45.39753678823229,1691,1643162400,2677,64.63368175495438,0.6413030905263242,1691,47,1691,6089.047769259954,1700611200,2677,2677,0,0,0,0,1,0,0
604,68.30467542833836,1176,1643166000,2175,94.80117505157018,0.2655540349578368,1176,20,1176,5493.960539328983,1656115200,2175,2175,0,0,0,0,1,0,0
605,30.699545031070528,1470,1643169600,2023,80.11902469129403,0.8398100954746966,1470,26,1470,5964.380701095596,1681516800,2023,2023,0,0,1,0,0,0,0
606,55.29436013469146,1174,1643173200,2637,36.05423423201009,0.7108090523094975,1174,27,1174,9301.241150618618,1655942400,2637,2637,0,1,0,0,0,0,0
607,58.881829218778016,1289,1643176800,2365,49.12298790567034,0.5489740627530201,1289,31,1289,9393.91094329131,1665878400,2365,2365,0,1,0,0,0,0,1
608,26.436080264307773,1755,1643180400,2224,85.80333328900018,0.9860397382767035,1755,42,1755,2653.251468019429,1706140800,2224,2224,1,0,0,0,0,0,0
609,90.48071057199276,1132,1643184000,2922,71.4622660268702,0.2494273555152583,1132,47,1132,4552.1052691343975,1652313600,2922,2922,0,1,0,0,0,0,1
610,90.60563652231846,1239,1643187600,2146,90.01981973137339,0.5122600501751468,1239,40,1239,8704.182255178053,1661558400,2146,2146,0,0,1,0,0,0,0
611,88.34186423374305,1912,1643191200,2220,35.53622466237405,0.6463709162458597,1912,45,1912,9262.124940491196,1719705600,2220,2220,1,0,0,0,0,0,1
612,36.90222620760606,1414,1643194800,2884,61.05825497080078,0.8067575236349557,1414,18,1414,2560.1203796381005,1676678400,2884,2884,0,0,0,0,1,0,0
613,16.182846568927204,1770,1643198400,2184,33.42063794967267,0.2607989175769328,1770,36,1770,6847.49092112656,1707436800,2184,2184,0,0,1,0,0,1,0
614,11.564836282866452,1639,1643202000,2094,30.22084017540379,0.291309745415711,1639,54,1639,6463.307957427782,1696118400,2094,2094,1,0,0,0,0,0,0
615,14.560537509054024,1043,1643205600,2215,59.31212836896322,0.2283551215387463,1043,25,1043,8236.476448026788,1644624000,2215,2215,0,1,0,0,0,0,0
616,40.83608859104079,1845,1643209200,2951,10.230726644705085,0.8181341312113436,1845,24,1845,9347.479356234926,1713916800,2951,2951,0,1,0,0,0,0,0
617,10.980455323300587,1821,1643212800,2491,97.42511636370944,0.5704239074602406,1821,26,1821,9713.65768299239,1711843200,2491,2491,1,0,0,0,0,0,0
618,68.16151267115706,1595,1643216400,2668,39.02570619957358,0.1065930291717927,1595,53,1595,1150.2959489054026,1692316800,2668,2668,0,0,0,1,0,0,0
619,51.20871487556867,1686,1643220000,2598,96.44332488760357,0.3011369182862841,1686,51,1686,1401.2725827248678,1700179200,2598,2598,1,0,0,0,0,0,0
620,30.79084603660721,1901,1643223600,2856,66.39535273910974,0.6045326052833953,1901,57,1901,1828.702205059994,1718755200,2856,2856,0,0,0,1,0,0,0
621,30.65272139730061,1139,1643227200,2557,36.53461967573059,0.3731841554485576,1139,21,1139,3039.5142047755826,1652918400,2557,2557,0,0,1,0,0,0,0
622,77.36867757108365,1406,1643230800,2655,32.674715832902635,0.6589019215745976,1406,56,1406,6284.73966605261,1675987200,2655,2655,1,0,0,0,0,0,0
623,75.26230757258354,1730,1643234400,2004,99.0951514498993,0.8405061748157093,1730,54,1730,3967.076794107528,1703980800,2004,2004,1,0,0,0,0,0,0
624,91.4805744361771,1237,1643238000,2932,13.859496373981589,0.6731950403866196,1237,32,1237,5160.483332414382,1661385600,2932,2932,0,0,0,0,1,0,0
625,55.15725947347897,1758,1643241600,2051,93.4853268222084,0.1469607039043922,1758,38,1758,2203.576279558167,1706400000,2051,2051,0,0,0,1,0,1,0
626,25.5487291410875,1385,1643245200,2196,62.08117630253874,0.3398546091264148,1385,36,1385,4335.814031939231,1674172800,2196,2196,0,0,0,1,0,0,0
627,96.58421668519038,1263,1643248800,2292,99.13454677927696,0.1142094134989581,1263,21,1263,3583.3826875795057,1663632000,2292,2292,0,1,0,0,0,0,0
628,28.21936015497701,1736,1643252400,2211,58.85787926940827,0.9482805982293544,1736,52,1736,9279.108537872376,1704499200,2211,2211,0,0,1,0,0,0,0
629,81.21645066050094,1626,1643256000,2265,85.23285274883663,0.3857983422705521,1626,43,1626,2802.599688947567,1694995200,2265,2265,0,0,0,0,1,0,0
630,52.32636056805466,1399,1643259600,2115,95.74381607726508,0.1405323146968852,1399,18,1399,9447.72949841338,1675382400,2115,2115,0,0,0,0,1,0,0
631,42.32786546597519,1137,1643263200,2303,56.75233728488749,0.2274199087290001,1137,52,1137,4843.333768944447,1652745600,2303,2303,0,1,0,0,0,0,0
632,79.37134605324061,1612,1643266800,2941,50.69065748740078,0.6431756677050152,1612,23,1612,1437.9427525147803,1693785600,2941,2941,0,1,0,0,0,0,0
633,11.705082409397097,1303,1643270400,2961,71.57334690739006,0.5219771425792494,1303,35,1303,6650.9563718712825,1667088000,2961,2961,1,0,0,0,0,0,0
634,93.76508796403708,1865,1643274000,2332,20.781627414979045,0.2784227728971279,1865,45,1865,4468.344079407905,1715644800,2332,2332,0,1,0,0,0,0,0
635,83.14607235416698,1147,1643277600,2197,55.8338310145598,0.589710102116919,1147,59,1147,6232.211660395478,1653609600,2197,2197,0,0,1,0,0,0,0
636,81.49217872125034,1234,1643281200,2391,48.97803758936727,0.8601626136563015,1234,18,1234,6737.496077516889,1661126400,2391,2391,1,0,0,0,0,0,0
637,27.77692981290428,1469,1643284800,2253,18.289408193294182,0.203641573116925,1469,28,1469,3017.7818364389864,1681430400,2253,2253,0,0,1,0,0,0,0
638,99.87930230728328,1210,1643288400,2779,92.94283383592844,0.181264582042527,1210,39,1210,9316.95357597456,1659052800,2779,2779,1,0,0,0,0,0,0
639,62.42142695281371,1802,1643292000,2183,93.2593712796568,0.9170468484179688,1802,23,1802,6791.878055912904,1710201600,2183,2183,0,0,1,0,0,0,0
640,87.31040281854852,1836,1643295600,2376,43.53731819032919,0.4171108474171109,1836,47,1836,4018.773274033155,1713139200,2376,2376,1,0,0,0,0,0,0
641,30.9802390482118,1003,1643299200,2496,46.04417197679019,0.9615520952201028,1003,40,1003,1715.321988918382,1641168000,2496,2496,0,0,0,0,1,0,0
642,79.32819585918911,1077,1643302800,2543,45.25970332313416,0.7288229515947116,1077,38,1077,7580.464854893932,1647561600,2543,2543,1,0,0,0,0,0,0
643,61.06243509196435,1691,1643306400,2575,27.72996607250687,0.3880430424603808,1691,47,1691,6089.047769259954,1700611200,2575,2575,0,0,0,1,0,0,0
644,73.44126228893867,1309,1643310000,2529,80.15488067358145,0.7891194333920231,1309,39,1309,6507.017839612834,1667606400,2529,2529,0,0,1,0,0,0,0
645,67.27985921251647,1287,1643313600,2014,40.902286825448925,0.027235597018043,1287,34,1287,9561.510600327694,1665705600,2014,2014,0,0,0,1,0,0,0
646,54.797029357519904,1825,1643317200,2317,77.273254801297,0.6948161597871271,1825,54,1825,4886.010824613629,1712188800,2317,2317,0,0,0,0,1,0,0
647,25.04495445157386,1697,1643320800,2080,49.86299155902689,0.668355416992461,1697,59,1697,6865.652981348801,1701129600,2080,2080,0,1,0,0,0,0,0
648,75.84935112303506,1905,1643324400,2112,15.899838874729555,0.3746956579985752,1905,20,1905,3055.4130206122995,1719100800,2112,2112,0,0,1,0,0,0,0
649,85.17938662507261,1367,1643328000,2439,13.865181883980757,0.9825403046230244,1367,19,1367,6381.958127861724,1672617600,2439,2439,0,0,1,0,0,0,0
650,62.48034582066848,1853,1643331600,2813,88.29484785761717,0.4326278724535232,1853,30,1853,1767.822690779924,1714608000,2813,2813,0,0,0,1,0,0,0
651,28.508000375078176,1618,1643335200,2770,58.87925925236743,0.8780403094266206,1618,27,1618,6741.429339282374,1694304000,2770,2770,0,1,0,0,0,0,0
652,52.44516410974352,1902,1643338800,2217,53.1674967961514,0.7511501521170622,1902,35,1902,6370.257414195333,1718841600,2217,2217,0,0,0,1,0,0,0
653,49.48630478596331,1561,1643342400,2936,73.60458837164549,0.0926045563854857,1561,58,1561,8361.02081851776,1689379200,2936,2936,0,1,0,0,0,0,0
654,91.06378341479328,1908,1643346000,2134,91.20817696178769,0.2841589979193659,1908,59,1908,6721.217429309139,1719360000,2134,2134,0,0,0,0,1,0,0
655,72.21970365622698,1161,1643349600,2713,68.54113685689364,0.0766758506966002,1161,55,1161,7545.026042634955,1654819200,2713,2713,0,0,1,0,0,0,0
656,68.50324359070589,1618,1643353200,2931,30.29437716848944,0.4291410808335154,1618,27,1618,6741.429339282374,1694304000,2931,2931,0,0,1,0,0,0,0
657,70.9884772362866,1586,1643356800,2526,98.11179383531716,0.5805274746602067,1586,40,1586,4726.937230596973,1691539200,2526,2526,0,0,0,1,0,0,0
658,84.6029052697291,1930,1643360400,2022,86.59049844808884,0.6129812936163486,1930,61,1930,1111.7721667693309,1721260800,2022,2022,0,1,0,0,0,0,1
659,42.8212846728405,1712,1643364000,2438,50.19969174952963,0.3707223197853899,1712,58,1712,4878.871298313591,1702425600,2438,2438,0,0,1,0,0,0,0
660,86.18244074893154,1279,1643367600,2832,65.52107415673018,0.4484428384534927,1279,37,1279,7156.870920112488,1665014400,2832,2832,1,0,0,0,0,0,0
661,74.49932887587424,1926,1643371200,2562,35.4812928789938,0.8209095503258214,1926,62,1926,1153.1232945469942,1720915200,2562,2562,0,0,0,1,0,0,0
662,92.69624970525254,1244,1643374800,2385,91.52325525262846,0.5164229509412711,1244,46,1244,8723.861426511972,1661990400,2385,2385,0,1,0,0,0,0,0
663,21.063195513748365,1519,1643378400,2394,31.491738779754545,0.4102350545758898,1519,38,1519,9405.638537057404,1685750400,2394,2394,0,1,0,0,0,0,0
664,14.717379319580264,1216,1643382000,2840,32.16165399351621,0.0218876930498577,1216,26,1216,4741.192768951942,1659571200,2840,2840,1,0,0,0,0,0,0
665,91.57863524928663,1142,1643385600,2283,95.6124260120948,0.5808554659660252,1142,57,1142,3789.361176969462,1653177600,2283,2283,0,0,1,0,0,0,0
666,28.592261597177508,1937,1643389200,2918,73.65937158408009,0.0439978247073687,1937,27,1937,5741.223579237721,1721865600,2918,2918,0,0,0,0,1,0,0
667,77.68854755312054,1276,1643392800,2293,85.15330771817007,0.3270062223699993,1276,31,1276,4961.926428913047,1664755200,2293,2293,0,1,0,0,0,0,0
668,55.96345624776244,1200,1643396400,2695,73.26826676500303,0.8385706769386877,1200,46,1200,4555.7118899309,1658188800,2695,2695,0,1,0,0,0,0,0
669,64.79659280908365,1103,1643400000,2433,70.54560828705364,0.3129603006925582,1103,41,1103,2465.964878217213,1649808000,2433,2433,0,0,1,0,0,0,0
670,81.03229268303691,1652,1643403600,2602,41.42561418394956,0.9252659345991734,1652,47,1652,1671.7100284906678,1697241600,2602,2602,0,0,0,0,1,0,0
671,67.69160248140025,1694,1643407200,2984,57.25464612607646,0.9664564303355848,1694,30,1694,5628.777105512586,1700870400,2984,2984,1,0,0,0,0,0,1
672,95.16789027153231,1851,1643410800,2240,52.4156957708245,0.1566255925977654,1851,21,1851,3527.228702949211,1714435200,2240,2240,0,1,0,0,0,0,1
673,88.37478319965568,1376,1643414400,2777,50.54702732963176,0.3863908869511046,1376,53,1376,5745.127918765053,1673395200,2777,2777,1,0,0,0,0,0,0
674,27.158338607648744,1155,1643418000,2529,50.89156219103233,0.1794181179526001,1155,61,1155,4698.084283636987,1654300800,2529,2529,0,0,0,0,1,0,0
675,34.24003152150763,1424,1643421600,2511,76.00299890939365,0.953421536116326,1424,37,1424,4344.549864306991,1677542400,2511,2511,0,0,1,0,0,0,0
676,26.700167800701976,1322,1643425200,2501,86.20317958871541,0.7995937913277578,1322,29,1322,9411.508716680992,1668729600,2501,2501,1,0,0,0,0,0,0
677,24.59553861404803,1739,1643428800,2678,55.46845280732904,0.6902555385723351,1739,61,1739,3264.953504716314,1704758400,2678,2678,1,0,0,0,0,0,0
678,32.42837607397003,1201,1643432400,2882,48.027628453611385,0.6459366434271587,1201,29,1201,6298.296095769295,1658275200,2882,2882,0,0,0,0,1,0,0
679,11.082269823873848,1733,1643436000,2540,19.61528753813701,0.0065631527029174,1733,18,1733,1362.0373748007858,1704240000,2540,2540,0,1,0,0,0,0,0
680,53.53627805243175,1971,1643439600,2441,54.73207773925194,0.625338780561458,1971,55,1971,7251.703804374901,1724803200,2441,2441,0,0,0,0,1,0,0
681,62.5699492545116,1430,1643443200,2276,56.06897511209881,0.4885207042563046,1430,24,1430,9318.929570456958,1678060800,2276,2276,0,1,0,0,0,0,0
682,42.62522075665218,1148,1643446800,2272,86.25398542610918,0.4238835075766975,1148,63,1148,3214.341695181142,1653696000,2272,2272,0,1,0,0,0,0,0
683,20.31636361219111,1653,1643450400,2591,86.38215289710472,0.9799561378025208,1653,49,1653,7118.115328388019,1697328000,2591,2591,0,0,0,1,0,0,0
684,64.2593447764263,1470,1643454000,2806,51.15278993537599,0.5772522876144537,1470,26,1470,5964.380701095596,1681516800,2806,2806,1,0,0,0,0,0,0
685,94.33750212155311,1455,1643457600,2862,19.37208875923612,0.97119521067362,1455,39,1455,3227.699686241868,1680220800,2862,2862,0,0,0,0,1,0,0
686,62.52802725584856,1976,1643461200,2520,39.93259736096016,0.0127030056340151,1976,54,1976,2417.248388545462,1725235200,2520,2520,1,0,0,0,0,0,0
687,82.13393908526164,1879,1643464800,2915,29.62804486650749,0.7442930236158536,1879,50,1879,3097.479302825231,1716854400,2915,2915,0,0,0,1,0,0,0
688,23.623718740981552,1488,1643468400,2637,39.32062114644688,0.8928158462393139,1488,31,1488,6215.272749963036,1683072000,2637,2637,0,0,0,0,1,0,0
689,26.79596913388127,1920,1643472000,2444,36.24831278126991,0.8143094384356696,1920,33,1920,3434.612874956465,1720396800,2444,2444,0,0,1,0,0,0,0
690,43.169543783855005,1428,1643475600,2755,52.0417600635485,0.1979658204471344,1428,47,1428,1106.441844366966,1677888000,2755,2755,0,0,0,0,1,0,0
691,66.42078488287518,1276,1643479200,2886,80.28025091429441,0.4085459945427959,1276,31,1276,4961.926428913047,1664755200,2886,2886,0,1,0,0,0,0,0
692,63.92805769196903,1469,1643482800,2992,93.4975905150872,0.4365747283171824,1469,28,1469,3017.7818364389864,1681430400,2992,2992,1,0,0,0,0,0,0
693,69.7365837058957,1480,1643486400,2328,88.69300777653869,0.0606580787175166,1480,26,1480,7269.75604357179,1682380800,2328,2328,0,1,0,0,0,0,1
694,29.954415691190857,1770,1643490000,2486,80.04805230915319,0.6807024507278588,1770,36,1770,6847.49092112656,1707436800,2486,2486,0,1,0,0,0,1,0
695,40.76705710486746,1882,1643493600,2097,29.94382448570909,0.2502495417076394,1882,36,1882,3608.806985905158,1717113600,2097,2097,1,0,0,0,0,0,0
696,41.6034180231656,1683,1643497200,2177,76.66755346833324,0.9283678300258028,1683,46,1683,8943.379444151007,1699920000,2177,2177,0,1,0,0,0,0,0
697,62.3226204060321,1570,1643500800,2464,13.992854239733145,0.583444051978489,1570,21,1570,1117.747401166069,1690156800,2464,2464,0,0,0,1,0,0,0
698,63.67273677953057,1971,1643504400,2474,25.40709003432776,0.0613344408405481,1971,55,1971,7251.703804374901,1724803200,2474,2474,1,0,0,0,0,0,0
699,61.30719393260597,1189,1643508000,2468,68.2109237090855,0.0549207662705367,1189,49,1189,1056.301180517336,1657238400,2468,2468,0,0,0,1,0,0,1
